pos;name;pais1;pais2;num;edad;team_name
Portero;Josele Martínez;España;;1;13/01/1998;sd_tarazona
Portero;Alejandro Fernández;España;;13;17/01/2001;sd_tarazona
Defensa central;Bakary Traoré;España;Malí;5;08/08/2004;sd_tarazona
Defensa central;Marc Trilles;España;;4;08/08/1991;sd_tarazona
Lateral izquierdo;Carlos Nieto;España;;21;06/05/1996;sd_tarazona
Lateral izquierdo;Chechu Martínez;España;;3;17/08/2001;sd_tarazona
Lateral derecho;Andrés Borge;España;;14;23/10/2001;sd_tarazona
Lateral derecho;Ángel López;España;;2;17/02/2003;sd_tarazona
Lateral derecho;Julián Delmás;España;;16;20/04/1995;sd_tarazona
Centrocampista;Juan Pablo Martínez;España;;20;24/10/2005;sd_tarazona
Mediocentro;Toni Ramón;España;;8;29/04/2002;sd_tarazona
Mediocentro;Oscar Carrasco;España;;6;28/08/2002;sd_tarazona
Mediocentro;Alberto Vaquero;España;;22;12/11/2003;sd_tarazona
Mediocentro;Busi;España;;23;17/12/1997;sd_tarazona
Mediocentro;Imanol Alonso;España;;15;15/09/2001;sd_tarazona
Extremo derecho;Álvaro Jiménez;España;;17;19/05/1995;sd_tarazona
Extremo derecho;David Soto;España;;7;13/07/1992;sd_tarazona
Delantero centro;Agüero;España;;10;24/10/1995;sd_tarazona
Delantero centro;Sergi Armero;España;;19;22/04/2002;sd_tarazona
Delantero centro;David Cubillas;España;;9;19/06/1990;sd_tarazona
Portero;Bernabé Barragán;España;;13;18/02/1993;juventud_torremolinos_cf
Portero;Javi Cuenca;España;;-;19/04/1998;juventud_torremolinos_cf
Portero;Fran Martínez;España;;1;20/08/1999;juventud_torremolinos_cf
Defensa central;Javi Mérida;España;;4;18/01/1996;juventud_torremolinos_cf
Defensa central;Dani Fernández;España;;5;22/10/1998;juventud_torremolinos_cf
Defensa central;Adrián Salguero;España;;15;20/05/2003;juventud_torremolinos_cf
Defensa central;Jon Ander Amelibia;España;Portugal;19;13/01/1994;juventud_torremolinos_cf
Defensa central;Nico Delmonte;Argentina;Italia;18;10/05/1989;juventud_torremolinos_cf
Lateral izquierdo;Fran García;España;;3;07/12/1992;juventud_torremolinos_cf
Lateral izquierdo;Sergio Díaz;España;;16;02/07/1991;juventud_torremolinos_cf
Lateral derecho;Rafa Roldán;España;;22;07/03/2001;juventud_torremolinos_cf
Lateral derecho;Edu López;España;;2;28/12/2000;juventud_torremolinos_cf
Lateral derecho;Rodrigo Ajegun;España;;12;28/10/2006;juventud_torremolinos_cf
Mediocentro;Ángel Climent;España;;6;20/09/2003;juventud_torremolinos_cf
Mediocentro;Cristóbal Moreno;España;;8;18/02/2000;juventud_torremolinos_cf
Mediocentro;Gori Gracia;España;;20;15/05/2002;juventud_torremolinos_cf
Mediocentro;Lesedi Steve;Sudáfrica;;23;18/12/2003;juventud_torremolinos_cf
Mediocentro;Luis Roldán;España;;29;17/03/2003;juventud_torremolinos_cf
Mediocentro ofensivo;Francisco Gallego;España;;10;12/09/2003;juventud_torremolinos_cf
Mediocentro ofensivo;Usse Diao;España;Senegal;25;07/09/2005;juventud_torremolinos_cf
Mediocentro ofensivo;José Antonio Bozada;España;;31;20/03/2004;juventud_torremolinos_cf
Extremo derecho;Alejandro Camacho;España;;7;31/01/1998;juventud_torremolinos_cf
Extremo derecho;Pau Pérez;España;;-;20/05/1999;juventud_torremolinos_cf
Extremo derecho;Isaac González;España;;17;07/10/2003;juventud_torremolinos_cf
Mediapunta;Ivan Laca;Croacia;;24;15/02/2003;juventud_torremolinos_cf
Mediapunta;Christian Albert;España;;21;05/01/2000;juventud_torremolinos_cf
Delantero centro;Ibán Ribeiro;España;;11;15/02/2000;juventud_torremolinos_cf
Delantero centro;Peque Polo;España;;14;02/10/2000;juventud_torremolinos_cf
Delantero centro;Pito Camacho;España;;9;27/02/1990;juventud_torremolinos_cf
Portero;Federico Barrios;Colombia;;34;05/10/1996;marbella_fc
Portero;Manu García;España;;1;11/02/1991;marbella_fc
Portero;David Vassilev;Bulgaria;España;13;20/01/2004;marbella_fc
Defensa central;Gabriel Clemente;España;;15;25/11/1998;marbella_fc
Defensa central;Marcos Olguín;España;;-;24/03/2001;marbella_fc
Defensa central;Juan Rodríguez;España;;22;08/05/1995;marbella_fc
Defensa central;Adri Castellano;España;;4;26/06/1994;marbella_fc
Defensa central;Alberto Escassi;España;;23;28/02/1989;marbella_fc
Lateral izquierdo;Lluís Llácer;España;;21;05/10/1999;marbella_fc
Lateral izquierdo;Álex Martínez;España;;3;12/08/1990;marbella_fc
Lateral derecho;Jorge Álvarez;España;;2;17/03/1999;marbella_fc
Lateral derecho;Álex Carbonell;España;;5;13/03/2001;marbella_fc
Mediocentro;Luis Muñoz;España;;-;23/02/1997;marbella_fc
Mediocentro;Eugeni;España;;8;19/07/1994;marbella_fc
Mediocentro;Álex Gil;España;;10;05/02/2003;marbella_fc
Mediocentro;Adrián Ruiz;España;;16;28/05/2004;marbella_fc
Extremo izquierdo;Ernest Ohemeng;Ghana;;19;17/01/1996;marbella_fc
Extremo izquierdo;Unai Buján;España;;14;08/02/2001;marbella_fc
Extremo derecho;Tahiru Awudu;Ghana;;7;10/03/2000;marbella_fc
Extremo derecho;Tomi Guzmán;Argentina;;30;20/03/2007;marbella_fc
Delantero centro;Dani Selma;España;;24;01/03/2001;marbella_fc
Delantero centro;José Cambra;España;;20;28/09/2003;marbella_fc
Delantero centro;Pablo Moreno;España;;11;03/05/2002;marbella_fc
Delantero centro;Victor Sánchez;España;;9;21/05/2002;marbella_fc
Delantero centro;Alexiel;Brasil;;17;09/08/2003;marbella_fc
Portero;Rubén Gálvez;España;;13;15/05/1993;cd_teruel
Portero;Alejandro Palop;España;;1;11/11/2003;cd_teruel
Defensa central;Andrés Rodríguez;España;;15;31/05/2002;cd_teruel
Defensa central;Nico Van Rijn;Países Bajos;España;4;26/03/2001;cd_teruel
Defensa central;Abraham del Moral;España;;18;05/07/2001;cd_teruel
Defensa central;Nathaniel Nicholas;Nigeria;;12;03/12/2000;cd_teruel
Defensa central;Carlos Vigaray;España;;2;07/09/1994;cd_teruel
Lateral izquierdo;Goyo Medina;España;;5;19/01/2000;cd_teruel
Lateral izquierdo;Manel Royo;España;;23;28/02/1994;cd_teruel
Lateral izquierdo;David Fondarella;España;;3;19/02/1998;cd_teruel
Lateral derecho;Joseda Menargues;España;;22;01/05/2002;cd_teruel
Mediocentro;Álex Blesa;España;;8;15/01/2002;cd_teruel
Mediocentro;Relu;España;;14;09/02/1998;cd_teruel
Mediocentro;Hugo Redón;España;;6;19/04/2003;cd_teruel
Mediocentro;Haritz Albisua;España;;16;01/10/1992;cd_teruel
Mediocentro;Álvaro Martí;España;;29;20/02/2006;cd_teruel
Mediocentro ofensivo;Rafaël De Palmas;Francia;;19;24/02/2004;cd_teruel
Extremo izquierdo;Álvaro Merencio;España;;11;25/03/2000;cd_teruel
Extremo derecho;Teddy Sutherland;Inglaterra;;10;28/03/2000;cd_teruel
Extremo derecho;Mamadou Traoré;Malí;;17;03/04/2002;cd_teruel
Delantero centro;Sergio Moreno;España;;7;01/01/1999;cd_teruel
Delantero centro;Iván Ramos;España;;21;03/12/2001;cd_teruel
Delantero centro;Lolo Plá;España;;9;07/04/1993;cd_teruel
Portero;Iván Moreno;España;;1;14/10/1995;fc_algeciras
Portero;Samu Casado;España;;13;16/01/1997;fc_algeciras
Defensa central;Álvaro Mayorga;España;;6;23/05/1999;fc_algeciras
Defensa central;Víctor Ruiz;España;;15;12/04/1995;fc_algeciras
Defensa central;Ángel Gómez;España;;16;20/01/2003;fc_algeciras
Defensa central;Aleix Coch;España;;4;18/10/1991;fc_algeciras
Lateral izquierdo;José Carlos Márquez;España;;3;17/04/1997;fc_algeciras
Lateral izquierdo;Tomás Sánchez;España;;11;20/11/1993;fc_algeciras
Lateral derecho;Paris Adot;España;;22;26/02/1990;fc_algeciras
Mediocentro;Jony Álamo;España;;20;25/09/2001;fc_algeciras
Mediocentro;Óscar Castro;España;;24;20/06/2001;fc_algeciras
Mediocentro;Iván Turrillo;España;;8;15/05/1989;fc_algeciras
Mediocentro;Joe Riley;España;Inglaterra;23;27/01/2005;fc_algeciras
Mediocentro ofensivo;Dani Garrido;España;;10;19/01/2000;fc_algeciras
Extremo izquierdo;Jorge Rastrojo;España;;7;01/04/2000;fc_algeciras
Extremo izquierdo;André Nader;Suecia;;14;25/05/1998;fc_algeciras
Extremo derecho;Isaac Obeng;Ghana;;19;10/05/2003;fc_algeciras
Extremo derecho;Javi Avilés;España;;17;17/08/1997;fc_algeciras
Extremo derecho;Juanma García;España;;21;20/02/1993;fc_algeciras
Extremo derecho;Carlos Arauz;España;;2;23/04/2003;fc_algeciras
Delantero centro;Manín Gonzaga;España;;9;13/01/2000;fc_algeciras
Portero;Petr Kudakovskiy;Rusia;;-;25/01/2001;atletico_sanluqueno
Portero;Rubén Domínguez;España;;13;08/06/2005;atletico_sanluqueno
Portero;Rodrigo Rocafort;España;;1;15/09/2005;atletico_sanluqueno
Defensa central;Alejandro Pavón;España;;14;19/03/2000;atletico_sanluqueno
Defensa central;Noah Obioma;Francia;;12;11/12/2007;atletico_sanluqueno
Defensa central;Samu Almagro;España;;4;20/04/2006;atletico_sanluqueno
Defensa central;Boubacar Diallo;Malí;;18;25/10/2003;atletico_sanluqueno
Defensa central;Adrián Gómez;España;;23;02/08/2002;atletico_sanluqueno
Lateral izquierdo;Julio Cabrera;España;;3;14/08/2003;atletico_sanluqueno
Lateral izquierdo;Arnau Bargalló;España;;28;20/01/2006;atletico_sanluqueno
Lateral derecho;Raúl Sola;España;;2;24/01/2001;atletico_sanluqueno
Lateral derecho;Kikín;España;;7;20/01/2003;atletico_sanluqueno
Lateral derecho;Pablo Barea;España;;30;24/03/2005;atletico_sanluqueno
Mediocentro;Dani Satoca;España;;21;31/01/1999;atletico_sanluqueno
Mediocentro;Ronald Gbizie;Costa de Marfil;;6;08/06/1997;atletico_sanluqueno
Mediocentro;Alejandro Viedma;España;;16;16/04/1999;atletico_sanluqueno
Mediocentro;Raúl López;España;;22;09/02/2006;atletico_sanluqueno
Mediocentro;José Andújar;España;;25;12/01/2005;atletico_sanluqueno
Mediocentro;Twizard Mulenga;Zambia;;6;28/12/2005;atletico_sanluqueno
Extremo izquierdo;Usher Lobede;España;Guinea Ecuatorial;20;20/12/2004;atletico_sanluqueno
Extremo derecho;Ismael Álvarez;España;;9;18/10/2007;atletico_sanluqueno
Extremo derecho;Rodri Val;España;;17;05/01/2001;atletico_sanluqueno
Extremo derecho;Sergio Niza;España;;5;05/11/2006;atletico_sanluqueno
Delantero centro;Francisco Mwepu;Zambia;España;-;29/02/2000;atletico_sanluqueno
Delantero centro;Iomar Vidal;España;Marruecos;24;21/05/1999;atletico_sanluqueno
Delantero centro;Marcos Denia;España;;15;23/03/2004;atletico_sanluqueno
Delantero centro;Luis Simón;España;;11;07/05/2006;atletico_sanluqueno
Delantero centro;Agustín Juarez;Argentina;;19;24/05/2005;atletico_sanluqueno
